,Alto35,Bass35,HarmonicRhythm7,LocalKey38,PitchClassSet121,RomanNumeral31,Soprano35,Tenor35,TonicizedKey38,offset,measure
371,C,F,5,F,"(0, 5, 9)",I,F,A,F,46.375,12.0
372,C,F,5,F,"(0, 5, 9)",I,F,A,F,46.5,12.0
373,C,F,5,F,"(0, 5, 9)",I,F,A,F,46.625,12.0
374,C,F,5,F,"(0, 5, 9)",I,F,A,F,46.75,12.0
375,C,F,5,F,"(0, 5, 9)",I,F,A,F,46.875,12.0
376,C,F,5,F,"(0, 5, 9)",I,F,A,F,47.0,12.0
377,C,F,5,F,"(0, 5, 9)",I,F,A,F,47.125,12.0
378,C,F,5,F,"(0, 5, 9)",I,F,A,F,47.25,12.0
379,C,F,5,F,"(0, 5, 9)",I,F,A,F,47.375,12.0
380,C,F,5,F,"(0, 5, 9)",I,F,A,F,47.5,12.0
381,C,F,5,F,"(0, 5, 9)",I,F,A,F,47.625,12.0
382,C,F,5,F,"(0, 5, 9)",I,F,A,F,47.75,12.0
383,C,F,5,F,"(0, 5, 9)",I,F,A,F,47.875,12.0
384,C,F,0,F,"(0, 5, 9)",I,F,A,F,48.0,13.0
385,C,F,1,F,"(0, 5, 9)",I,F,A,F,48.125,13.0
386,C,F,2,F,"(0, 5, 9)",I,F,A,F,48.25,13.0
387,C,F,2,F,"(0, 5, 9)",I,F,A,F,48.375,13.0
388,C,F,3,F,"(0, 5, 9)",I,F,A,F,48.5,13.0
389,C,F,3,F,"(0, 5, 9)",I,F,A,F,48.625,13.0
390,C,F,3,F,"(0, 5, 9)",I,F,A,F,48.75,13.0
391,C,F,3,F,"(0, 5, 9)",I,F,A,F,48.875,13.0
392,C,F,4,F,"(0, 5, 9)",I,F,A,F,49.0,13.0
393,C,F,4,F,"(0, 5, 9)",I,F,A,F,49.125,13.0
394,C,F,4,F,"(0, 5, 9)",I,F,A,F,49.25,13.0
395,C,F,4,F,"(0, 5, 9)",I,F,A,F,49.375,13.0
396,C,F,4,F,"(0, 5, 9)",I,F,A,F,49.5,13.0
397,C,F,4,F,"(0, 5, 9)",I,F,A,F,49.625,13.0
398,C,F,4,F,"(0, 5, 9)",I,F,A,F,49.75,13.0
399,C,F,4,F,"(0, 5, 9)",I,F,A,F,49.875,13.0
400,C,F,5,F,"(0, 5, 9)",I,F,A,F,50.0,13.0
401,C,F,5,F,"(0, 5, 9)",I,F,A,F,50.125,13.0
402,C,F,5,F,"(0, 5, 9)",I,F,A,F,50.25,13.0
403,C,F,5,F,"(0, 5, 9)",I,F,A,F,50.375,13.0
404,C,F,5,F,"(0, 5, 9)",I,F,A,F,50.5,13.0
405,C,F,5,F,"(0, 5, 9)",I,F,A,F,50.625,13.0
406,C,F,5,F,"(0, 5, 9)",I,F,A,F,50.75,13.0
407,C,F,5,F,"(0, 5, 9)",I,F,A,F,50.875,13.0
408,C,C,5,F,"(0, 4, 7)",V,F,E,F,51.0,13.0
409,C,C,5,F,"(0, 4, 7)",V,F,E,F,51.125,13.0
410,C,C,5,F,"(0, 4, 7)",V,F,E,F,51.25,13.0
411,C,C,5,F,"(0, 4, 7)",V,F,E,F,51.375,13.0
412,C,C,5,F,"(0, 4, 7)",V,F,E,F,51.5,13.0
413,C,C,5,F,"(0, 4, 7)",V,F,E,F,51.625,13.0
414,C,C,5,F,"(0, 4, 7)",V,C,E,F,51.75,13.0
415,C,C,5,F,"(0, 4, 7)",V,C,E,F,51.875,13.0
416,C,F,0,F,"(0, 5, 9)",I,F,A,F,52.0,14.0
417,C,F,1,F,"(0, 5, 9)",I,F,A,F,52.125,14.0
418,C,F,2,F,"(0, 5, 9)",I,F,A,F,52.25,14.0
419,C,F,2,F,"(0, 5, 9)",I,F,A,F,52.375,14.0
420,C,F,3,F,"(0, 5, 9)",I,F,A,F,52.5,14.0
421,C,F,3,F,"(0, 5, 9)",I,F,A,F,52.625,14.0
422,C,F,3,F,"(0, 5, 9)",I,F,A,F,52.75,14.0
423,C,F,3,F,"(0, 5, 9)",I,F,A,F,52.875,14.0
424,C,E,0,F,"(0, 4, 7)",V,C,G,F,53.0,14.0
425,C,E,1,F,"(0, 4, 7)",V,C,G,F,53.125,14.0
426,C,E,2,F,"(0, 4, 7)",V,C,G,F,53.25,14.0
427,C,E,2,F,"(0, 4, 7)",V,C,G,F,53.375,14.0
428,C,E,3,F,"(0, 4, 7)",V,C,G,F,53.5,14.0
429,C,E,3,F,"(0, 4, 7)",V,C,G,F,53.625,14.0
430,C,E,3,F,"(0, 4, 7)",V,C,G,F,53.75,14.0
431,C,E,3,F,"(0, 4, 7)",V,C,G,F,53.875,14.0
432,C,F,0,F,"(0, 5, 9)",I,F,A,F,54.0,14.0
433,C,F,1,F,"(0, 5, 9)",I,F,A,F,54.125,14.0
434,C,F,2,F,"(0, 5, 9)",I,F,A,F,54.25,14.0
435,C,F,2,F,"(0, 5, 9)",I,F,A,F,54.375,14.0
436,C,F,3,F,"(0, 5, 9)",I,F,A,F,54.5,14.0
437,C,F,3,F,"(0, 5, 9)",I,F,A,F,54.625,14.0
438,C,F,3,F,"(0, 5, 9)",I,F,A,F,54.75,14.0
439,C,F,3,F,"(0, 5, 9)",I,F,A,F,54.875,14.0
440,A,D,0,F,"(0, 2, 5, 9)",V7,B,F,F,55.0,14.0
441,A,D,1,F,"(0, 2, 5, 9)",V7,B,F,F,55.125,14.0
442,A,D,2,F,"(0, 2, 5, 9)",V7,B,F,C,55.25,14.0
443,A,D,2,F,"(0, 2, 5, 9)",V7,B,F,C,55.375,14.0
444,A,D,3,F,"(0, 2, 5, 9)",V7,C,F,C,55.5,14.0
445,A,D,3,F,"(0, 2, 5, 9)",V7,C,F,C,55.625,14.0
446,A,D,3,F,"(0, 2, 5, 9)",V7,C,F,C,55.75,14.0
447,A,D,3,F,"(0, 2, 5, 9)",V7,C,F,C,55.875,14.0
448,G,C,0,F,"(0, 4, 7)",I,C,E,F,56.0,15.0
449,G,C,1,F,"(0, 4, 7)",I,F,E,F,56.125,15.0
450,G,C,2,F,"(0, 4, 7)",I,C,E,F,56.25,15.0
451,G,C,2,F,"(0, 4, 7)",I,C,E,F,56.375,15.0
452,G,C,3,F,"(0, 5, 9)",I,F,E,F,56.5,15.0
453,G,C,3,F,"(0, 5, 9)",I,F,E,F,56.625,15.0
454,G,C,3,F,"(0, 5, 9)",I,F,E,F,56.75,15.0
455,G,C,3,F,"(0, 5, 9)",I,F,E,F,56.875,15.0
456,G,C,4,F,"(0, 4, 7)",I,C,E,F,57.0,15.0
457,G,C,4,F,"(0, 4, 7)",I,C,E,F,57.125,15.0
458,G,C,4,F,"(0, 4, 7)",I,C,E,F,57.25,15.0
459,G,C,4,F,"(0, 4, 7)",I,C,E,F,57.375,15.0
460,G,C,4,F,"(0, 4, 7)",I,C,E,F,57.5,15.0
461,G,C,4,F,"(0, 4, 7)",I,C,E,F,57.625,15.0
462,G,C,4,F,"(0, 4, 7)",I,C,E,F,57.75,15.0
463,G,C,4,F,"(0, 4, 7)",I,C,E,F,57.875,15.0
464,G,C,5,F,"(0, 4, 7)",I,C,E,F,58.0,15.0
465,G,C,5,F,"(0, 4, 7)",I,C,E,F,58.125,15.0
466,G,C,5,F,"(0, 4, 7)",I,C,E,F,58.25,15.0
467,G,C,5,F,"(0, 4, 7)",I,C,E,F,58.375,15.0
468,G,C,5,F,"(0, 4, 7)",I,C,E,F,58.5,15.0
469,G,C,5,F,"(0, 4, 7)",I,C,E,F,58.625,15.0
470,G,C,5,F,"(0, 4, 7)",I,C,E,F,58.75,15.0
471,G,C,5,F,"(0, 4, 7)",I,C,E,F,58.875,15.0
472,G,C,5,F,"(0, 4, 7)",I,C,E,F,59.0,15.0
473,G,C,5,F,"(0, 4, 7)",I,C,E,F,59.125,15.0
474,G,C,5,F,"(0, 4, 7)",I,C,E,F,59.25,15.0
475,G,C,5,F,"(0, 4, 7)",I,C,E,F,59.375,15.0
476,G,C,5,F,"(0, 4, 7)",I,C,E,F,59.5,15.0
477,G,C,5,F,"(0, 4, 7)",I,C,E,F,59.625,15.0
478,G,C,5,F,"(0, 4, 7)",I,C,E,F,59.75,15.0
479,G,C,5,F,"(0, 4, 7)",V,C,E,F,59.875,15.0
480,C,F,0,F,"(0, 5, 9)",I,F,A,F,60.0,16.0
481,C,F,1,F,"(0, 5, 9)",I,F,A,F,60.125,16.0
482,C,F,2,F,"(0, 5, 9)",I,F,A,F,60.25,16.0
483,C,F,2,F,"(0, 5, 9)",I,F,A,F,60.375,16.0
484,C,F,3,F,"(0, 5, 9)",I,F,A,F,60.5,16.0
485,C,F,3,F,"(0, 5, 9)",I,F,A,F,60.625,16.0
486,C,F,3,F,"(0, 5, 9)",I,F,A,F,60.75,16.0
487,C,F,3,F,"(0, 5, 9)",I,F,A,F,60.875,16.0
488,C,F,4,F,"(0, 5, 9)",I,F,A,F,61.0,16.0
489,C,F,4,F,"(0, 5, 9)",I,F,A,F,61.125,16.0
490,C,F,4,F,"(0, 5, 9)",I,F,A,F,61.25,16.0
491,C,F,4,F,"(0, 5, 9)",I,F,A,F,61.375,16.0
492,C,F,4,F,"(0, 5, 9)",I,F,A,F,61.5,16.0
493,C,F,4,F,"(0, 5, 9)",I,F,A,F,61.625,16.0
494,C,F,4,F,"(0, 5, 9)",I,F,A,F,61.75,16.0
495,C,F,4,F,"(0, 5, 9)",I,F,A,F,61.875,16.0
496,C,F,0,F,"(0, 5, 9)",I,F,A,F,62.0,16.0
497,C,F,1,F,"(0, 5, 9)",I,F,A,F,62.125,16.0
498,C,F,2,F,"(0, 5, 9)",I,F,A,F,62.25,16.0
499,C,F,2,F,"(0, 5, 9)",I,F,A,F,62.375,16.0
500,C,F,3,F,"(0, 5, 9)",I,F,A,F,62.5,16.0
501,C,F,3,F,"(0, 5, 9)",I,F,A,F,62.625,16.0
502,C,F,3,F,"(0, 5, 9)",I,F,A,F,62.75,16.0
503,C,F,3,F,"(0, 5, 9)",I,F,A,F,62.875,16.0
504,C,F,4,F,"(0, 5, 9)",IV,F,A,F,63.0,16.0
505,C,F,4,F,"(0, 5, 9)",IV,F,A,F,63.125,16.0
506,C,F,4,F,"(0, 5, 9)",IV,F,A,F,63.25,16.0
507,C,F,4,F,"(0, 5, 9)",IV,F,A,F,63.375,16.0
508,C,F,4,F,"(0, 5, 9)",IV,F,A,F,63.5,16.0
509,C,F,4,F,"(0, 5, 9)",IV,F,A,F,63.625,16.0
510,C,F,4,F,"(0, 5, 9)",IV,F,A,F,63.75,16.0
511,C,F,4,F,"(0, 5, 9)",IV,F,A,F,63.875,16.0
512,C,E,0,F,"(0, 4, 7)",V,C,G,C,64.0,17.0
513,C,E,1,F,"(0, 4, 7)",V,C,G,F,64.125,17.0
514,C,E,2,F,"(0, 4, 7)",V,C,G,C,64.25,17.0
515,C,E,2,F,"(0, 4, 7)",V,C,G,C,64.375,17.0
516,C,E,3,F,"(0, 4, 7)",V,C,G,F,64.5,17.0
517,C,E,3,F,"(0, 4, 7)",V,C,G,F,64.625,17.0
518,C,E,3,F,"(0, 4, 7)",V,C,G,C,64.75,17.0
519,C,E,3,F,"(0, 4, 7)",V,C,G,C,64.875,17.0
520,G,E,4,F,"(0, 4, 7)",V,C,G,C,65.0,17.0
521,G,E,4,F,"(0, 4, 7)",V,C,E,C,65.125,17.0
522,G,E,4,F,"(0, 4, 7)",V,C,E,C,65.25,17.0
523,G,E,4,F,"(0, 4, 7)",V,C,E,C,65.375,17.0
524,G,E,4,F,"(0, 4, 7)",V,C,E,C,65.5,17.0
525,G,E,4,F,"(0, 4, 7)",V,C,E,C,65.625,17.0
526,G,E,4,F,"(0, 4, 7)",V,C,E,C,65.75,17.0
527,G,E,4,F,"(0, 4, 7)",V,C,E,C,65.875,17.0
528,G,C,5,F,"(0, 4, 7)",V,C,E,F,66.0,17.0
529,G,C,1,F,"(0, 4, 7)",V,C,E,F,66.125,17.0
530,G,C,2,F,"(0, 4, 7)",V,C,E,F,66.25,17.0
531,G,C,2,F,"(0, 4, 7)",V,C,E,F,66.375,17.0
532,G,C,3,F,"(0, 4, 7)",V,C,E,F,66.5,17.0
533,G,C,3,F,"(0, 4, 7)",V,C,E,F,66.625,17.0
534,G,C,3,F,"(0, 4, 7)",V,C,E,F,66.75,17.0
535,G,C,3,F,"(0, 4, 7)",V,C,E,F,66.875,17.0
536,G,E,4,F,"(0, 4, 7)",V,C,E,F,67.0,17.0
537,G,E,4,F,"(0, 4, 7)",V,C,E,F,67.125,17.0
538,G,E,4,F,"(0, 4, 7)",V,C,E,F,67.25,17.0
539,G,E,4,F,"(0, 4, 7)",V,C,E,F,67.375,17.0
540,G,E,4,F,"(0, 4, 7)",V,C,E,F,67.5,17.0
541,G,E,4,F,"(0, 4, 7)",V,C,E,F,67.625,17.0
542,G,E,4,F,"(0, 4, 7)",V,C,E,F,67.75,17.0
543,G,E,4,F,"(0, 4, 7)",V,C,E,F,67.875,17.0
544,D,F,0,F,"(0, 5, 9)",IV,F,A,C,68.0,18.0
545,D,F,1,F,"(0, 5, 9)",IV,F,A,C,68.125,18.0
546,D,F,2,F,"(0, 5, 9)",IV,F,A,C,68.25,18.0
547,D,F,2,F,"(0, 5, 9)",IV,F,A,C,68.375,18.0
548,D,F,3,F,"(0, 5, 9)",IV,F,A,C,68.5,18.0
549,D,F,3,F,"(0, 5, 9)",IV,F,A,C,68.625,18.0
550,D,F,3,F,"(0, 5, 9)",IV,F,A,C,68.75,18.0
551,D,F,3,F,"(0, 5, 9)",IV,F,A,C,68.875,18.0
552,D,F,4,F,"(2, 5, 7, 11)",V7,F,A,C,69.0,18.0
553,D,F,4,F,"(2, 5, 7, 11)",V7,F,A,C,69.125,18.0
554,D,F,4,F,"(2, 5, 7, 11)",V7,F,A,C,69.25,18.0
555,D,F,4,F,"(2, 5, 7, 11)",V7,F,A,C,69.375,18.0
556,D,F,4,F,"(2, 5, 7, 11)",V7,F,A,C,69.5,18.0
557,D,F,4,F,"(2, 5, 7, 11)",V7,F,A,C,69.625,18.0
558,D,F,4,F,"(2, 5, 7, 11)",V7,F,A,C,69.75,18.0
559,D,F,4,F,"(2, 5, 7, 11)",V7,F,A,C,69.875,18.0
560,D,G,0,F,"(2, 5, 7, 11)",V7,F,B,C,70.0,18.0
561,D,G,1,F,"(2, 5, 7, 11)",V7,F,B,C,70.125,18.0
562,D,G,2,F,"(2, 5, 7, 11)",V7,F,B,C,70.25,18.0
563,D,G,2,F,"(2, 5, 7, 11)",V7,F,B,C,70.375,18.0
564,D,G,3,F,"(2, 5, 7, 11)",V7,F,B,C,70.5,18.0
565,D,G,3,F,"(2, 5, 7, 11)",V7,F,B,C,70.625,18.0
566,D,G,3,F,"(2, 5, 7, 11)",V7,F,B,C,70.75,18.0
567,D,G,3,F,"(2, 5, 7, 11)",V7,F,B,C,70.875,18.0
568,D,G,4,F,"(0, 4, 7)",V,C,E,C,71.0,18.0
569,G,G,4,F,"(0, 4, 7)",V,C,E,C,71.125,18.0
570,G,G,4,F,"(0, 4, 7)",V,C,E,C,71.25,18.0
571,G,G,4,F,"(0, 4, 7)",V,C,E,C,71.375,18.0
572,G,G,4,F,"(0, 4, 7)",V,C,E,C,71.5,18.0
573,G,G,4,F,"(0, 4, 7)",V,C,E,C,71.625,18.0
574,G,C,4,F,"(0, 4, 7)",V,C,E,C,71.75,18.0
575,G,C,4,F,"(0, 4, 7)",V,C,E,C,71.875,18.0
576,G,C,0,F,"(0, 4, 7)",V,C,E,F,72.0,19.0
577,G,C,1,F,"(0, 4, 7)",V,C,E,F,72.125,19.0
578,G,C,2,F,"(0, 4, 7)",V,C,E,F,72.25,19.0
579,G,C,2,F,"(0, 4, 7)",V,C,E,F,72.375,19.0
580,G,C,3,F,"(0, 4, 7)",V,C,E,F,72.5,19.0
581,G,C,3,F,"(0, 4, 7)",V,C,E,F,72.625,19.0
582,G,C,3,F,"(0, 4, 7)",V,C,E,F,72.75,19.0
583,G,C,3,F,"(0, 4, 7)",V,C,E,F,72.875,19.0
584,G,C,4,F,"(0, 4, 7)",I,C,E,F,73.0,19.0
585,G,C,4,F,"(0, 4, 7)",I,C,E,F,73.125,19.0
586,G,C,4,F,"(0, 4, 7)",I,C,E,F,73.25,19.0
587,G,C,4,F,"(0, 4, 7)",I,C,E,F,73.375,19.0
588,G,C,4,F,"(0, 4, 7)",I,C,E,F,73.5,19.0
589,G,C,4,F,"(0, 4, 7)",I,C,E,F,73.625,19.0
590,G,C,4,F,"(0, 4, 7)",I,C,E,F,73.75,19.0
591,G,C,4,F,"(0, 4, 7)",I,C,E,F,73.875,19.0
592,G,C,5,F,"(0, 4, 7)",I,C,E,F,74.0,19.0
593,G,C,5,F,"(0, 4, 7)",I,C,E,F,74.125,19.0
594,G,C,5,F,"(0, 4, 7)",I,C,E,F,74.25,19.0
595,G,C,5,F,"(0, 4, 7)",I,C,E,F,74.375,19.0
596,G,C,5,F,"(0, 4, 7)",I,C,E,F,74.5,19.0
597,G,C,5,F,"(0, 4, 7)",I,C,E,F,74.625,19.0
598,G,C,5,F,"(0, 4, 7)",I,C,E,F,74.75,19.0
599,G,C,5,F,"(0, 4, 7)",I,C,E,F,74.875,19.0
600,G,C,5,F,"(0, 4, 7)",I,C,E,F,75.0,19.0
601,G,C,5,F,"(0, 4, 7)",I,C,E,F,75.125,19.0
602,G,C,5,F,"(0, 4, 7)",I,C,E,F,75.25,19.0
603,G,C,5,F,"(0, 4, 7)",I,C,E,F,75.375,19.0
604,G,C,5,F,"(0, 4, 7)",I,C,E,F,75.5,19.0
605,G,C,5,F,"(0, 4, 7)",I,C,E,F,75.625,19.0
606,G,C,5,F,"(0, 4, 7)",I,C,E,F,75.75,19.0
607,G,C,5,F,"(0, 4, 7)",I,C,E,F,75.875,19.0
608,C,F,0,F,"(0, 5, 9)",I,F,E,F,76.0,20.0
609,C,F,1,F,"(0, 5, 9)",I,F,E,F,76.125,20.0
610,C,F,2,F,"(0, 5, 9)",I,F,E,F,76.25,20.0
611,C,F,2,F,"(0, 5, 9)",I,F,E,F,76.375,20.0
612,C,C,3,F,"(0, 5, 9)",I,F,E,F,76.5,20.0
613,C,C,3,F,"(0, 5, 9)",I,F,E,F,76.625,20.0
614,C,C,3,F,"(0, 5, 9)",I,F,E,F,76.75,20.0
615,C,C,3,F,"(0, 5, 9)",I,F,E,F,76.875,20.0
616,C,C,4,F,"(0, 5, 9)",I,B-,E,F,77.0,20.0
617,G,C,4,F,"(0, 5, 9)",I,B-,E,F,77.125,20.0
618,G,C,4,F,"(0, 5, 9)",I,B-,E,F,77.25,20.0
619,G,C,4,F,"(0, 5, 9)",I,B-,E,F,77.375,20.0
620,C,C,4,F,"(0, 5, 9)",I,B-,E,F,77.5,20.0
621,C,C,4,F,"(0, 5, 9)",I,B-,E,F,77.625,20.0
622,G,C,4,F,"(0, 5, 9)",I,B-,E,F,77.75,20.0
623,G,C,4,F,"(0, 5, 9)",I,B-,E,F,77.875,20.0
624,F,B-,0,F,"(2, 5, 10)",IV,B-,D,F,78.0,20.0
625,F,B-,1,F,"(2, 5, 10)",IV,B-,D,F,78.125,20.0
626,F,B-,2,F,"(2, 5, 10)",IV,B-,D,F,78.25,20.0
627,F,B-,2,F,"(2, 5, 10)",IV,B-,D,F,78.375,20.0
628,F,B-,3,F,"(2, 5, 10)",IV,B-,D,F,78.5,20.0
629,F,B-,3,F,"(2, 5, 10)",IV,B-,D,F,78.625,20.0
630,F,B-,3,F,"(2, 5, 10)",IV,B-,D,F,78.75,20.0
631,F,B-,3,F,"(2, 5, 10)",IV,B-,D,F,78.875,20.0
632,F,A,0,F,"(0, 5, 9)",I,F,C,F,79.0,20.0
633,F,A,1,F,"(0, 5, 9)",I,F,C,F,79.125,20.0
634,F,A,2,F,"(0, 5, 9)",I,F,C,F,79.25,20.0
635,F,A,2,F,"(0, 5, 9)",I,F,C,F,79.375,20.0
636,F,A,3,F,"(0, 5, 9)",I,F,C,F,79.5,20.0
637,F,A,3,F,"(0, 5, 9)",I,F,C,F,79.625,20.0
638,F,A,3,F,"(0, 5, 9)",I,F,C,F,79.75,20.0
639,F,A,3,F,"(0, 5, 9)",I,F,C,F,79.875,20.0
640,C,F,0,F,"(0, 5, 9)",I,F,A,F,80.0,21.0
641,C,F,1,F,"(0, 5, 9)",I,F,A,F,80.125,21.0
642,C,F,2,F,"(0, 5, 9)",I,F,A,F,80.25,21.0
643,C,F,2,F,"(0, 5, 9)",I,F,A,F,80.375,21.0
644,C,F,3,F,"(0, 5, 9)",I,F,A,F,80.5,21.0
645,C,F,3,F,"(0, 5, 9)",I,F,A,F,80.625,21.0
646,C,F,3,F,"(0, 5, 9)",I,F,A,F,80.75,21.0
647,C,F,3,F,"(0, 5, 9)",I,F,A,F,80.875,21.0
648,C,F,4,F,"(0, 5, 9)",I,F,A,F,81.0,21.0
649,C,F,4,F,"(0, 5, 9)",I,F,A,F,81.125,21.0
650,C,F,4,F,"(0, 5, 9)",I,F,A,F,81.25,21.0
651,C,F,4,F,"(0, 5, 9)",I,F,A,F,81.375,21.0
652,C,F,4,F,"(0, 5, 9)",I,F,A,F,81.5,21.0
653,C,F,4,F,"(0, 5, 9)",I,F,A,F,81.625,21.0
654,C,F,4,F,"(0, 5, 9)",I,F,A,F,81.75,21.0
655,C,F,4,F,"(0, 5, 9)",I,F,A,F,81.875,21.0
656,F,B-,0,F,"(2, 5, 10)",IV,B-,D,F,82.0,21.0
657,F,B-,1,F,"(2, 5, 10)",IV,B-,D,F,82.125,21.0
658,F,B-,2,F,"(2, 5, 10)",IV,B-,D,F,82.25,21.0
659,F,B-,2,F,"(2, 5, 10)",IV,B-,D,F,82.375,21.0
660,F,B-,3,F,"(2, 5, 10)",IV,B-,D,F,82.5,21.0
661,F,B-,3,F,"(2, 5, 10)",IV,B-,D,F,82.625,21.0
662,F,B-,3,F,"(2, 5, 10)",IV,B-,D,F,82.75,21.0
663,F,B-,3,F,"(2, 5, 10)",IV,B-,D,F,82.875,21.0
664,E,B-,4,F,"(0, 4, 7, 10)",V7,G,D,F,83.0,21.0
665,E,B-,4,F,"(0, 4, 7, 10)",V7,G,D,F,83.125,21.0
666,E,B-,4,F,"(0, 4, 7, 10)",V7,G,D,F,83.25,21.0
667,E,B-,4,F,"(0, 4, 7, 10)",V7,G,D,F,83.375,21.0
668,E,B-,4,F,"(0, 4, 7, 10)",V7,G,D,F,83.5,21.0
669,E,B-,4,F,"(0, 4, 7, 10)",V7,G,D,F,83.625,21.0
670,E,B-,4,F,"(0, 4, 7, 10)",V7,G,D,F,83.75,21.0
671,E,B-,4,F,"(0, 4, 7, 10)",V7,G,D,F,83.875,21.0
672,F,A,0,F,"(0, 5, 9)",I,F,C,F,84.0,22.0
673,F,A,1,F,"(0, 5, 9)",I,F,C,F,84.125,22.0
674,F,A,2,F,"(0, 5, 9)",I,F,C,F,84.25,22.0
675,F,A,2,F,"(0, 5, 9)",I,F,C,F,84.375,22.0
676,F,A,3,F,"(0, 5, 9)",I,F,C,F,84.5,22.0
677,F,A,3,F,"(0, 5, 9)",I,F,C,F,84.625,22.0
678,F,A,3,F,"(0, 5, 9)",I,F,C,F,84.75,22.0
679,F,A,3,F,"(0, 5, 9)",I,F,C,F,84.875,22.0
680,E,E,0,F,"(0, 4, 7)",V,C,G,F,85.0,22.0
681,E,E,1,F,"(0, 4, 7)",V,C,G,F,85.125,22.0
682,E,E,2,F,"(0, 4, 7)",V,C,G,F,85.25,22.0
683,E,E,2,F,"(0, 4, 7)",V,C,G,F,85.375,22.0
684,E,E,3,F,"(0, 4, 7)",V,C,G,F,85.5,22.0
685,E,E,3,F,"(0, 4, 7)",V,C,G,F,85.625,22.0
686,E,E,3,F,"(0, 4, 7)",V,C,G,F,85.75,22.0
687,E,E,3,F,"(0, 4, 7)",V,C,G,F,85.875,22.0
688,D,F,0,F,"(0, 5, 9)",I,F,A,F,86.0,22.0
689,C,F,1,F,"(0, 5, 9)",I,F,A,F,86.125,22.0
690,C,F,2,F,"(0, 5, 9)",I,F,A,F,86.25,22.0
691,C,F,2,F,"(0, 5, 9)",I,F,A,F,86.375,22.0
692,C,F,3,F,"(0, 5, 9)",I,F,A,F,86.5,22.0
693,C,F,3,F,"(0, 5, 9)",IV,F,A,F,86.625,22.0
694,C,F,3,F,"(0, 5, 9)",IV,F,A,F,86.75,22.0
695,C,F,3,F,"(0, 5, 9)",IV,F,A,F,86.875,22.0
696,F,D,4,F,"(2, 5, 10)",IV,B-,F,F,87.0,22.0
697,F,D,4,F,"(2, 5, 10)",IV,B-,F,F,87.125,22.0
698,F,D,2,F,"(2, 5, 10)",IV,B-,F,F,87.25,22.0
699,F,D,2,F,"(2, 5, 10)",IV,B-,F,F,87.375,22.0
700,F,D,3,F,"(2, 5, 10)",IV,B-,F,F,87.5,22.0
701,F,D,3,F,"(2, 5, 10)",IV,B-,F,F,87.625,22.0
702,F,D,3,F,"(2, 5, 10)",IV,B-,F,F,87.75,22.0
703,F,D,3,F,"(2, 5, 10)",IV,B-,F,F,87.875,22.0
704,G,C,0,F,"(0, 5, 9)",I,F,F,F,88.0,23.0
705,G,C,1,F,"(0, 5, 9)",I,F,F,F,88.125,23.0
706,G,C,2,F,"(0, 5, 9)",I,F,F,F,88.25,23.0
707,G,C,2,F,"(0, 5, 9)",I,F,F,F,88.375,23.0
708,G,C,3,F,"(0, 5, 9)",I,F,F,F,88.5,23.0
709,G,C,3,F,"(0, 5, 9)",I,F,F,F,88.625,23.0
710,G,C,3,F,"(0, 5, 9)",I,F,F,F,88.75,23.0
711,G,C,3,F,"(0, 5, 9)",I,F,F,F,88.875,23.0
712,G,C,4,F,"(0, 5, 9)",I,F,F,F,89.0,23.0
713,G,C,4,F,"(0, 5, 9)",I,F,F,F,89.125,23.0
714,G,C,4,F,"(0, 5, 9)",I,F,F,F,89.25,23.0
715,G,C,4,F,"(0, 5, 9)",I,F,F,F,89.375,23.0
716,G,C,4,F,"(0, 5, 9)",I,F,F,F,89.5,23.0
717,G,C,4,F,"(0, 5, 9)",I,F,F,F,89.625,23.0
718,G,C,4,F,"(0, 5, 9)",I,F,F,F,89.75,23.0
719,G,C,4,F,"(0, 5, 9)",I,F,F,F,89.875,23.0
720,G,C,5,F,"(0, 4, 7)",I,C,E,F,90.0,23.0
721,G,C,5,F,"(0, 4, 7)",I,C,E,F,90.125,23.0
722,G,C,5,F,"(0, 4, 7)",I,C,E,F,90.25,23.0
723,G,C,5,F,"(0, 4, 7)",I,C,E,F,90.375,23.0
724,G,C,5,F,"(0, 4, 7)",I,C,E,F,90.5,23.0
725,G,C,5,F,"(0, 4, 7)",I,C,E,F,90.625,23.0
726,G,C,5,F,"(0, 4, 7)",I,C,E,F,90.75,23.0
727,G,C,5,F,"(0, 4, 7)",I,C,E,F,90.875,23.0
728,G,C,5,F,"(0, 4, 7)",V,C,E,F,91.0,23.0
729,G,C,5,F,"(0, 4, 7)",V,C,E,F,91.125,23.0
730,G,C,5,F,"(0, 4, 7)",V,C,E,F,91.25,23.0
731,G,C,5,F,"(0, 4, 7)",V,C,E,F,91.375,23.0
732,G,C,5,F,"(0, 4, 7)",V,C,E,F,91.5,23.0
733,G,C,5,F,"(0, 4, 7)",V,C,E,F,91.625,23.0
734,G,C,5,F,"(0, 4, 7)",V,C,E,F,91.75,23.0
735,G,C,5,F,"(0, 4, 7)",V,C,E,F,91.875,23.0
736,C,F,0,F,"(0, 5, 9)",I,F,A,F,92.0,24.0
737,C,F,1,F,"(0, 5, 9)",I,F,A,F,92.125,24.0
738,C,F,2,F,"(0, 5, 9)",I,F,A,F,92.25,24.0
739,C,F,2,F,"(0, 5, 9)",I,F,A,F,92.375,24.0
740,C,F,3,F,"(0, 5, 9)",I,F,A,F,92.5,24.0
