,Alto35,Bass35,HarmonicRhythm7,LocalKey38,PitchClassSet121,RomanNumeral31,Soprano35,Tenor35,TonicizedKey38,offset,measure
1109,D,G#,3,A,"(2, 4, 8, 11)",V,E,G#,A,138.625,70.0
1110,D,G#,3,A,"(2, 4, 8, 11)",V,E,G#,A,138.75,70.0
1111,D,G#,3,A,"(2, 4, 8, 11)",V,E,G#,A,138.875,70.0
1112,D,G#,4,A,"(2, 4, 8, 11)",V,E,G#,A,139.0,70.0
1113,D,G#,4,A,"(2, 4, 8, 11)",V,E,G#,A,139.125,70.0
1114,D,G#,4,A,"(2, 4, 8, 11)",V,E,G#,A,139.25,70.0
1115,D,G#,4,A,"(2, 4, 8, 11)",V,E,G#,A,139.375,70.0
1116,D,G#,4,A,"(2, 4, 8, 11)",V,E,G#,A,139.5,70.0
1117,D,G#,4,A,"(2, 4, 8, 11)",V,D,G#,A,139.625,70.0
1118,D,G#,4,A,"(2, 4, 8, 11)",V,D,G#,A,139.75,70.0
1119,D,G#,4,A,"(2, 4, 8, 11)",V,D,G#,A,139.875,70.0
1120,G#,D,0,A,"(2, 4, 8, 11)",I,A,E,A,140.0,71.0
1121,A,D,1,A,"(2, 4, 8, 11)",I,D,E,A,140.125,71.0
1122,A,D,2,A,"(2, 4, 8, 11)",I,D,E,A,140.25,71.0
1123,A,D,2,A,"(2, 4, 8, 11)",I,D,E,A,140.375,71.0
1124,A,D,3,A,"(2, 4, 8, 11)",I,D,E,A,140.5,71.0
1125,A,D,3,A,"(2, 4, 8, 11)",I,D,E,A,140.625,71.0
1126,A,D,3,A,"(2, 4, 8, 11)",I,D,E,A,140.75,71.0
1127,A,D,3,A,"(2, 4, 8, 11)",I,D,E,A,140.875,71.0
1128,B,E,4,A,"(2, 4, 8, 11)",V7,D,G#,A,141.0,71.0
1129,B,E,4,A,"(2, 4, 8, 11)",V7,D,G#,A,141.125,71.0
1130,B,E,4,A,"(2, 4, 8, 11)",V7,D,G#,A,141.25,71.0
1131,B,E,4,A,"(2, 4, 8, 11)",V7,D,G#,A,141.375,71.0
1132,B,E,0,A,"(2, 4, 8, 11)",V7,D,G#,A,141.5,71.0
1133,B,E,1,A,"(2, 4, 8, 11)",V7,D,G#,A,141.625,71.0
1134,B,E,2,A,"(2, 4, 8, 11)",V7,D,G#,A,141.75,71.0
1135,B,E,2,A,"(2, 4, 8, 11)",V7,D,G#,A,141.875,71.0
1136,E,A,0,A,"(1, 4, 9)",I,A,C#,A,142.0,72.0
1137,E,A,1,A,"(1, 4, 9)",I,A,C#,A,142.125,72.0
1138,E,A,2,A,"(1, 4, 9)",I,A,C#,A,142.25,72.0
1139,E,A,2,A,"(1, 4, 9)",I,A,C#,A,142.375,72.0
1140,E,A,3,A,"(1, 4, 9)",I,A,C#,A,142.5,72.0
1141,E,A,3,A,"(1, 4, 9)",I,A,C#,A,142.625,72.0
1142,E,A,3,A,"(1, 4, 9)",I,A,C#,A,142.75,72.0
1143,E,A,3,A,"(1, 4, 9)",I,A,C#,A,142.875,72.0
1144,E,A,4,A,"(1, 4, 9)",I,A,C#,A,143.0,72.0
1145,E,A,4,A,"(1, 4, 9)",I,A,C#,A,143.125,72.0
1146,E,A,4,A,"(1, 4, 9)",I,A,C#,A,143.25,72.0
1147,E,A,4,A,"(1, 4, 9)",I,A,C#,A,143.375,72.0
1148,E,A,4,A,"(1, 4, 9)",I,A,C#,A,143.5,72.0
1149,E,A,4,A,"(1, 4, 9)",I,A,C#,A,143.625,72.0
1150,E,A,4,A,"(1, 4, 9)",I,A,C#,A,143.75,72.0
1151,E,A,4,A,"(1, 4, 9)",I,A,C#,A,143.875,72.0
1152,E,A,0,A,"(1, 4, 9)",I,A,C#,A,144.0,73.0
1153,E,A,1,A,"(1, 4, 9)",I,A,C#,A,144.125,73.0
1154,E,A,2,A,"(1, 4, 9)",I,A,C#,A,144.25,73.0
1155,E,A,2,A,"(1, 4, 9)",I,A,C#,A,144.375,73.0
1156,E,A,3,A,"(1, 4, 9)",I,A,C#,A,144.5,73.0
1157,E,A,3,A,"(1, 4, 9)",I,A,C#,A,144.625,73.0
1158,E,A,3,A,"(1, 4, 9)",I,A,C#,A,144.75,73.0
1159,E,A,3,A,"(1, 4, 9)",I,A,C#,A,144.875,73.0
1160,E,A,4,A,"(1, 4, 9)",I,A,C#,A,145.0,73.0
1161,E,A,4,A,"(1, 4, 9)",I,A,C#,A,145.125,73.0
1162,E,A,4,A,"(1, 4, 9)",I,A,C#,A,145.25,73.0
1163,E,A,4,A,"(1, 4, 9)",I,A,C#,A,145.375,73.0
1164,E,A,4,A,"(1, 4, 9)",I,A,C#,A,145.5,73.0
1165,E,A,4,A,"(1, 4, 9)",I,A,C#,A,145.625,73.0
1166,E,A,4,A,"(1, 4, 9)",I,A,C#,A,145.75,73.0
1167,E,A,4,A,"(1, 4, 9)",I,A,C#,A,145.875,73.0
1168,B,D,0,A,"(2, 4, 8, 11)",ii,B,F#,A,146.0,74.0
1169,B,D,1,A,"(2, 4, 8, 11)",ii,B,F#,A,146.125,74.0
1170,B,D,2,A,"(2, 4, 8, 11)",ii,B,F#,A,146.25,74.0
1171,B,D,2,A,"(2, 4, 8, 11)",ii,B,F#,A,146.375,74.0
1172,B,E,3,A,"(2, 4, 8, 11)",I,B,E,A,146.5,74.0
1173,B,E,3,A,"(2, 4, 8, 11)",I,B,E,A,146.625,74.0
1174,B,E,3,A,"(2, 4, 8, 11)",I,B,E,A,146.75,74.0
1175,B,E,3,A,"(2, 4, 8, 11)",I,B,E,A,146.875,74.0
1176,A,C#,0,A,"(1, 4, 9)",I,A,E,A,147.0,74.0
1177,A,C#,1,A,"(1, 4, 9)",I,A,E,A,147.125,74.0
1178,A,C#,2,A,"(1, 4, 9)",I,A,E,A,147.25,74.0
1179,A,C#,2,A,"(1, 4, 9)",I,A,E,A,147.375,74.0
1180,A,C#,3,A,"(1, 4, 9)",I,A,E,A,147.5,74.0
1181,A,C#,3,A,"(1, 4, 9)",I,A,E,A,147.625,74.0
1182,A,C#,3,A,"(1, 4, 9)",I,A,E,A,147.75,74.0
1183,A,C#,3,A,"(1, 4, 9)",I,A,E,A,147.875,74.0
1184,E,A,0,A,"(1, 4, 9)",I,A,C#,A,148.0,75.0
1185,E,A,1,A,"(1, 4, 9)",I,A,C#,A,148.125,75.0
1186,E,A,2,A,"(1, 4, 9)",I,A,C#,A,148.25,75.0
1187,E,A,2,A,"(1, 4, 9)",I,A,C#,A,148.375,75.0
1188,E,A,3,A,"(1, 4, 9)",I,A,C#,A,148.5,75.0
1189,E,A,3,A,"(1, 4, 9)",I,A,C#,A,148.625,75.0
1190,E,A,3,A,"(1, 4, 9)",I,A,C#,A,148.75,75.0
1191,E,A,3,A,"(1, 4, 9)",I,A,C#,A,148.875,75.0
1192,E,A,4,A,"(1, 4, 9)",I,A,C#,A,149.0,75.0
1193,E,A,4,A,"(1, 4, 9)",I,A,C#,A,149.125,75.0
1194,E,A,4,A,"(1, 4, 9)",I,A,C#,A,149.25,75.0
1195,E,A,4,A,"(1, 4, 9)",I,A,C#,A,149.375,75.0
1196,E,A,4,A,"(1, 4, 9)",I,A,C#,A,149.5,75.0
1197,E,A,4,A,"(1, 4, 9)",I,A,C#,A,149.625,75.0
1198,E,A,4,A,"(1, 4, 9)",I,A,C#,A,149.75,75.0
1199,E,A,4,A,"(1, 4, 9)",I,A,C#,A,149.875,75.0
1200,B,B,0,A,"(2, 4, 8, 11)",ii,B,D,A,150.0,76.0
1201,B,B,1,A,"(2, 4, 8, 11)",ii,B,D,A,150.125,76.0
1202,E,B,2,A,"(2, 4, 8, 11)",ii,B,D,A,150.25,76.0
1203,E,B,2,A,"(2, 4, 8, 11)",ii,B,D,A,150.375,76.0
1204,B,E,3,A,"(2, 4, 8, 11)",I,A,G#,A,150.5,76.0
1205,B,E,3,A,"(2, 4, 8, 11)",I,A,G#,A,150.625,76.0
1206,B,E,3,A,"(2, 4, 8, 11)",I,A,G#,A,150.75,76.0
1207,B,E,3,A,"(2, 4, 8, 11)",I,A,G#,A,150.875,76.0
1208,E,A,0,A,"(1, 4, 9)",I,A,C#,A,151.0,76.0
1209,E,A,1,A,"(1, 4, 9)",I,A,C#,A,151.125,76.0
1210,E,A,2,A,"(1, 4, 9)",I,A,C#,A,151.25,76.0
1211,E,A,2,A,"(1, 4, 9)",I,A,C#,A,151.375,76.0
1212,E,A,3,A,"(1, 4, 9)",I,A,C#,A,151.5,76.0
1213,E,A,3,A,"(1, 4, 9)",I,A,C#,A,151.625,76.0
1214,E,A,3,A,"(1, 4, 9)",I,A,C#,A,151.75,76.0
1215,E,A,3,A,"(1, 4, 9)",I,A,C#,A,151.875,76.0
1216,G#,D,0,A,"(2, 4, 8, 11)",V7,B,E,A,152.0,77.0
1217,G#,D,1,A,"(2, 4, 8, 11)",V7,B,E,A,152.125,77.0
1218,G#,D,2,A,"(2, 4, 8, 11)",V7,B,E,A,152.25,77.0
1219,G#,D,2,A,"(2, 4, 8, 11)",V7,B,E,A,152.375,77.0
1220,G#,D,3,A,"(2, 4, 8, 11)",V7,B,E,A,152.5,77.0
1221,G#,D,3,A,"(2, 4, 8, 11)",V7,B,E,A,152.625,77.0
1222,G#,D,3,A,"(2, 4, 8, 11)",V7,B,E,A,152.75,77.0
1223,G#,D,3,A,"(2, 4, 8, 11)",V7,B,E,A,152.875,77.0
1224,A,C#,0,A,"(1, 4, 9)",I,A,E,A,153.0,77.0
1225,A,C#,1,A,"(1, 4, 9)",I,A,E,A,153.125,77.0
1226,A,C#,2,A,"(1, 4, 9)",I,A,E,A,153.25,77.0
1227,A,C#,2,A,"(1, 4, 9)",I,A,E,A,153.375,77.0
1228,A,C#,3,A,"(1, 4, 9)",I,A,E,A,153.5,77.0
1229,A,C#,3,A,"(1, 4, 9)",I,A,E,A,153.625,77.0
1230,A,C#,3,A,"(1, 4, 9)",I,A,E,A,153.75,77.0
1231,A,C#,3,A,"(1, 4, 9)",I,A,E,A,153.875,77.0
1232,G#,D,0,A,"(2, 4, 8, 11)",V7,B,E,A,154.0,78.0
1233,G#,D,1,A,"(2, 4, 8, 11)",V7,B,E,A,154.125,78.0
1234,G#,D,2,A,"(2, 4, 8, 11)",V7,B,E,A,154.25,78.0
1235,G#,D,2,A,"(2, 4, 8, 11)",V7,B,E,A,154.375,78.0
1236,G#,D,3,A,"(2, 4, 8, 11)",V7,B,E,A,154.5,78.0
1237,G#,D,3,A,"(2, 4, 8, 11)",V7,B,E,A,154.625,78.0
1238,G#,D,3,A,"(2, 4, 8, 11)",V7,B,E,A,154.75,78.0
1239,G#,D,3,A,"(2, 4, 8, 11)",V7,B,E,A,154.875,78.0
1240,A,C#,0,A,"(1, 4, 9)",I,A,E,A,155.0,78.0
1241,A,C#,1,A,"(1, 4, 9)",I,A,E,A,155.125,78.0
1242,A,C#,2,A,"(1, 4, 9)",I,A,E,A,155.25,78.0
1243,A,C#,2,A,"(1, 4, 9)",I,A,E,A,155.375,78.0
1244,A,C#,3,A,"(1, 4, 9)",I,A,E,A,155.5,78.0
1245,A,C#,3,A,"(1, 4, 9)",I,A,E,A,155.625,78.0
1246,A,C#,3,A,"(1, 4, 9)",I,A,E,A,155.75,78.0
1247,A,C#,3,A,"(1, 4, 9)",I,A,E,A,155.875,78.0
1248,G#,B,0,A,"(4, 8, 11)",V,E,E,A,156.0,79.0
1249,G#,B,1,A,"(4, 8, 11)",V,E,E,A,156.125,79.0
1250,G#,B,2,A,"(4, 8, 11)",V,E,E,A,156.25,79.0
1251,G#,B,2,A,"(4, 8, 11)",V,E,E,A,156.375,79.0
1252,G#,B,3,A,"(4, 8, 11)",V,E,E,A,156.5,79.0
1253,G#,B,3,A,"(4, 8, 11)",V,E,E,A,156.625,79.0
1254,G#,B,3,A,"(4, 8, 11)",V,E,E,A,156.75,79.0
1255,G#,B,3,A,"(4, 8, 11)",V,E,E,A,156.875,79.0
1256,F#,B,0,A,"(3, 6, 9, 11)",V7,A,D#,E,157.0,79.0
1257,F#,B,1,A,"(3, 6, 9, 11)",V7,A,D#,E,157.125,79.0
1258,F#,B,2,A,"(3, 6, 9, 11)",V7,A,D#,E,157.25,79.0
1259,F#,B,2,A,"(3, 6, 9, 11)",V7,A,D#,E,157.375,79.0
1260,F#,B,3,A,"(3, 6, 9, 11)",V7,A,D#,E,157.5,79.0
1261,F#,B,3,A,"(3, 6, 9, 11)",V7,A,D#,E,157.625,79.0
1262,F#,B,3,A,"(3, 6, 9, 11)",V7,A,D#,E,157.75,79.0
1263,F#,B,3,A,"(3, 6, 9, 11)",V7,A,D#,E,157.875,79.0
1264,B,E,0,A,"(4, 8, 11)",V,E,G#,A,158.0,80.0
1265,B,E,1,A,"(4, 8, 11)",V,E,G#,A,158.125,80.0
1266,B,E,2,A,"(4, 8, 11)",V,E,G#,A,158.25,80.0
1267,B,E,2,A,"(4, 8, 11)",V,E,G#,A,158.375,80.0
1268,B,E,3,A,"(4, 8, 11)",V,E,G#,A,158.5,80.0
1269,B,E,3,A,"(4, 8, 11)",V,E,G#,A,158.625,80.0
1270,B,E,3,A,"(4, 8, 11)",V,E,G#,A,158.75,80.0
1271,B,E,3,A,"(4, 8, 11)",V,E,G#,A,158.875,80.0
1272,B,E,4,A,"(4, 8, 11)",V,E,G#,A,159.0,80.0
1273,B,E,4,A,"(4, 8, 11)",V,E,G#,A,159.125,80.0
1274,B,E,4,A,"(4, 8, 11)",V,E,G#,A,159.25,80.0
1275,B,E,4,A,"(4, 8, 11)",V,E,G#,A,159.375,80.0
1276,B,E,4,A,"(4, 8, 11)",V,E,G#,A,159.5,80.0
1277,B,E,4,A,"(4, 8, 11)",V,E,G#,A,159.625,80.0
1278,B,E,4,A,"(4, 8, 11)",V,E,G#,A,159.75,80.0
1279,B,E,4,A,"(4, 8, 11)",V,E,G#,A,159.875,80.0
1280,G#,C#,0,A,"(1, 4, 9)",I,A,E,A,160.0,81.0
1281,G#,C#,1,A,"(1, 4, 9)",I,A,E,A,160.125,81.0
1282,G#,C#,2,A,"(1, 4, 9)",I,A,E,A,160.25,81.0
1283,G#,C#,2,A,"(1, 4, 9)",I,A,E,A,160.375,81.0
1284,G#,C#,3,A,"(1, 4, 9)",I,A,E,A,160.5,81.0
1285,G#,C#,3,A,"(1, 4, 9)",I,A,E,A,160.625,81.0
1286,G#,C#,3,A,"(1, 4, 9)",I,A,E,A,160.75,81.0
1287,G#,C#,3,A,"(1, 4, 9)",I,A,E,A,160.875,81.0
1288,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,161.0,81.0
1289,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,161.125,81.0
1290,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,161.25,81.0
1291,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,161.375,81.0
1292,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,161.5,81.0
1293,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,161.625,81.0
1294,E,C#,4,A,"(1, 4, 9)",I,A,E,A,161.75,81.0
1295,E,C#,4,A,"(1, 4, 9)",I,A,E,A,161.875,81.0
1296,E,B,0,A,"(2, 4, 8, 11)",V7,G#,D,A,162.0,82.0
1297,E,B,1,A,"(2, 4, 8, 11)",V7,G#,D,A,162.125,82.0
1298,E,B,2,A,"(2, 4, 8, 11)",V7,G#,D,A,162.25,82.0
1299,E,B,2,A,"(2, 4, 8, 11)",V7,G#,D,A,162.375,82.0
1300,E,B,3,A,"(2, 4, 8, 11)",V7,G#,D,A,162.5,82.0
1301,E,B,3,A,"(2, 4, 8, 11)",V7,G#,D,A,162.625,82.0
1302,E,B,3,A,"(2, 4, 8, 11)",V7,G#,D,A,162.75,82.0
1303,E,B,3,A,"(2, 4, 8, 11)",V7,G#,D,A,162.875,82.0
1304,E,G#,4,A,"(2, 4, 8, 11)",V,E,G#,A,163.0,82.0
1305,E,G#,4,A,"(2, 4, 8, 11)",V,E,G#,A,163.125,82.0
1306,E,G#,4,A,"(2, 4, 8, 11)",V,E,G#,A,163.25,82.0
1307,E,G#,4,A,"(2, 4, 8, 11)",V,E,G#,A,163.375,82.0
1308,E,E,4,A,"(2, 4, 8, 11)",V,E,G#,A,163.5,82.0
1309,E,E,4,A,"(2, 4, 8, 11)",V,E,G#,A,163.625,82.0
1310,E,E,4,A,"(2, 4, 8, 11)",V,E,G#,A,163.75,82.0
1311,E,E,4,A,"(2, 4, 8, 11)",V,E,G#,A,163.875,82.0
1312,E,A,0,A,"(1, 4, 9)",I,A,C#,A,164.0,83.0
1313,E,A,1,A,"(1, 4, 9)",I,A,C#,A,164.125,83.0
1314,E,A,2,A,"(1, 4, 9)",I,A,C#,A,164.25,83.0
1315,E,A,2,A,"(1, 4, 9)",I,A,C#,A,164.375,83.0
1316,E,A,3,A,"(1, 4, 9)",I,A,C#,A,164.5,83.0
1317,E,A,3,A,"(1, 4, 9)",I,A,C#,A,164.625,83.0
1318,E,A,3,A,"(1, 4, 9)",I,A,C#,A,164.75,83.0
1319,E,A,3,A,"(1, 4, 9)",I,A,C#,A,164.875,83.0
1320,E,A,4,A,"(1, 4, 9)",I,A,C#,A,165.0,83.0
1321,E,A,4,A,"(1, 4, 9)",I,A,C#,A,165.125,83.0
1322,E,A,4,A,"(1, 4, 9)",I,A,C#,A,165.25,83.0
1323,E,A,4,A,"(1, 4, 9)",I,A,C#,A,165.375,83.0
1324,E,A,4,A,"(1, 4, 9)",I,A,C#,A,165.5,83.0
1325,E,A,4,A,"(1, 4, 9)",I,A,C#,A,165.625,83.0
1326,E,A,4,A,"(1, 4, 9)",I,A,C#,A,165.75,83.0
1327,E,A,4,A,"(1, 4, 9)",I,A,C#,A,165.875,83.0
1328,B,D,0,A,"(2, 4, 8, 11)",V7,B,E,A,166.0,84.0
1329,B,D,1,A,"(2, 4, 8, 11)",V7,B,E,A,166.125,84.0
1330,B,D,2,A,"(2, 4, 8, 11)",V7,B,E,A,166.25,84.0
1331,B,D,2,A,"(2, 4, 8, 11)",V7,B,E,A,166.375,84.0
1332,B,D,3,A,"(2, 4, 8, 11)",V7,B,E,A,166.5,84.0
1333,B,D,3,A,"(2, 4, 8, 11)",V7,B,E,A,166.625,84.0
1334,B,D,3,A,"(2, 4, 8, 11)",V7,B,E,A,166.75,84.0
1335,B,D,3,A,"(2, 4, 8, 11)",V7,B,E,A,166.875,84.0
1336,B,E,4,A,"(2, 4, 8, 11)",V7,B,G#,A,167.0,84.0
1337,B,E,4,A,"(2, 4, 8, 11)",V7,B,G#,A,167.125,84.0
1338,B,E,4,A,"(2, 4, 8, 11)",V7,B,G#,A,167.25,84.0
1339,B,E,4,A,"(2, 4, 8, 11)",V7,B,G#,A,167.375,84.0
1340,B,E,4,A,"(2, 4, 8, 11)",V7,B,G#,A,167.5,84.0
1341,B,E,4,A,"(2, 4, 8, 11)",V7,B,G#,A,167.625,84.0
1342,B,E,4,A,"(2, 4, 8, 11)",V7,B,G#,A,167.75,84.0
1343,B,E,4,A,"(2, 4, 8, 11)",V7,B,G#,A,167.875,84.0
1344,E,A,0,A,"(1, 4, 9)",I,A,C#,A,168.0,85.0
1345,E,A,1,A,"(1, 4, 9)",I,A,C#,A,168.125,85.0
1346,E,A,2,A,"(1, 4, 9)",I,A,C#,A,168.25,85.0
1347,E,A,2,A,"(1, 4, 9)",I,A,C#,A,168.375,85.0
1348,E,A,3,A,"(1, 4, 9)",I,A,C#,A,168.5,85.0
1349,E,A,3,A,"(1, 4, 9)",I,A,C#,A,168.625,85.0
1350,E,A,3,A,"(1, 4, 9)",I,A,C#,A,168.75,85.0
1351,E,A,3,A,"(1, 4, 9)",I,A,C#,A,168.875,85.0
1352,E,A,4,A,"(1, 4, 9)",I,A,C#,A,169.0,85.0
1353,E,A,4,A,"(1, 4, 9)",I,A,C#,A,169.125,85.0
1354,E,A,4,A,"(1, 4, 9)",I,A,C#,A,169.25,85.0
1355,E,A,4,A,"(1, 4, 9)",I,A,C#,A,169.375,85.0
1356,E,A,4,A,"(1, 4, 9)",I,A,C#,A,169.5,85.0
1357,E,A,4,A,"(1, 4, 9)",I,A,C#,A,169.625,85.0
1358,E,A,4,A,"(1, 4, 9)",I,A,C#,A,169.75,85.0
1359,E,A,4,A,"(1, 4, 9)",I,A,C#,A,169.875,85.0
1360,B,D,0,A,"(2, 6, 9)",I,B,F#,A,170.0,86.0
1361,B,D,1,A,"(2, 6, 9)",I,B,F#,A,170.125,86.0
1362,B,D,2,A,"(2, 6, 9)",I,B,F#,A,170.25,86.0
1363,B,D,2,A,"(2, 6, 9)",I,B,F#,A,170.375,86.0
1364,B,D,3,A,"(2, 6, 11)",ii7,B,F#,A,170.5,86.0
1365,B,D,3,A,"(2, 6, 11)",ii7,B,F#,A,170.625,86.0
1366,B,D,3,A,"(2, 6, 11)",ii7,B,F#,A,170.75,86.0
1367,B,D,3,A,"(2, 6, 11)",ii7,B,F#,A,170.875,86.0
1368,B,D,0,A,"(2, 6, 11)",ii,B,F#,A,171.0,86.0
1369,B,D,1,A,"(2, 6, 11)",ii,B,F#,A,171.125,86.0
1370,B,D,2,A,"(2, 6, 11)",ii,B,F#,A,171.25,86.0
1371,B,D,2,A,"(2, 6, 11)",ii,B,F#,A,171.375,86.0
1372,B,D,3,A,"(2, 6, 11)",ii,B,F#,A,171.5,86.0
1373,B,D,1,A,"(2, 6, 11)",ii,B,F#,A,171.625,86.0
1374,B,D,3,A,"(2, 6, 11)",ii,B,F#,A,171.75,86.0
1375,B,D,3,A,"(2, 6, 11)",ii,B,F#,A,171.875,86.0
1376,B,E,0,A,"(2, 4, 8, 11)",V7,A,G#,A,172.0,87.0
1377,B,E,1,A,"(2, 4, 8, 11)",V7,A,G#,A,172.125,87.0
1378,B,E,2,A,"(2, 4, 8, 11)",V7,A,G#,A,172.25,87.0
1379,B,E,2,A,"(2, 4, 8, 11)",V7,A,G#,A,172.375,87.0
1380,B,E,3,A,"(2, 4, 8, 11)",V7,E,G#,A,172.5,87.0
1381,B,E,3,A,"(2, 4, 8, 11)",V7,E,G#,A,172.625,87.0
1382,B,E,3,A,"(2, 4, 8, 11)",V7,E,G#,A,172.75,87.0
1383,B,E,3,A,"(2, 4, 8, 11)",V7,E,G#,A,172.875,87.0
1384,B,E,0,A,"(2, 4, 8, 11)",V7,E,G#,A,173.0,87.0
1385,B,E,1,A,"(2, 4, 8, 11)",V7,E,G#,A,173.125,87.0
1386,B,E,2,A,"(2, 4, 8, 11)",V7,E,G#,A,173.25,87.0
1387,B,E,4,A,"(2, 4, 8, 11)",V7,E,G#,A,173.375,87.0
1388,B,E,4,A,"(2, 4, 8, 11)",V7,D,G#,A,173.5,87.0
1389,B,E,4,A,"(2, 4, 8, 11)",V7,D,G#,A,173.625,87.0
1390,B,E,4,A,"(2, 4, 8, 11)",V7,D,G#,A,173.75,87.0
1391,B,E,4,A,"(2, 4, 8, 11)",V7,D,G#,A,173.875,87.0
1392,E,A,0,A,"(1, 4, 9)",I,A,C#,A,174.0,88.0
1393,E,A,1,A,"(1, 4, 9)",I,A,C#,A,174.125,88.0
1394,E,A,2,A,"(1, 4, 9)",I,A,C#,A,174.25,88.0
1395,E,A,2,A,"(1, 4, 9)",I,A,C#,A,174.375,88.0
1396,E,A,3,A,"(1, 4, 9)",I,A,C#,A,174.5,88.0
1397,E,A,3,A,"(1, 4, 9)",I,A,C#,A,174.625,88.0
1398,E,A,3,A,"(1, 4, 9)",I,A,C#,A,174.75,88.0
1399,E,A,3,A,"(1, 4, 9)",I,A,C#,A,174.875,88.0
1400,E,A,4,A,"(1, 4, 9)",I,A,C#,A,175.0,88.0
1401,E,A,4,A,"(1, 4, 9)",I,A,C#,A,175.125,88.0
1402,E,A,4,A,"(1, 4, 9)",I,A,C#,A,175.25,88.0
1403,E,A,4,A,"(1, 4, 9)",I,A,C#,A,175.375,88.0
1404,E,A,4,A,"(1, 4, 9)",I,A,C#,A,175.5,88.0
1405,E,A,4,A,"(1, 4, 9)",I,A,C#,A,175.625,88.0
1406,E,A,4,A,"(1, 4, 9)",I,A,C#,A,175.75,88.0
1407,E,A,4,A,"(1, 4, 9)",I,A,C#,A,175.875,88.0
1408,E,C#,0,A,"(1, 4, 9)",I,A,E,A,176.0,89.0
1409,E,C#,1,A,"(1, 4, 9)",I,A,E,A,176.125,89.0
1410,E,C#,2,A,"(1, 4, 9)",I,A,E,A,176.25,89.0
1411,E,C#,2,A,"(1, 4, 9)",I,A,E,A,176.375,89.0
1412,G#,C#,3,A,"(1, 4, 9)",I,A,E,A,176.5,89.0
1413,G#,C#,3,A,"(1, 4, 9)",I,A,E,A,176.625,89.0
1414,G#,C#,3,A,"(1, 4, 9)",I,A,E,A,176.75,89.0
1415,G#,C#,3,A,"(1, 4, 9)",I,A,E,A,176.875,89.0
1416,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,177.0,89.0
1417,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,177.125,89.0
1418,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,177.25,89.0
1419,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,177.375,89.0
1420,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,177.5,89.0
1421,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,177.625,89.0
1422,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,177.75,89.0
1423,G#,C#,4,A,"(1, 4, 9)",I,A,E,A,177.875,89.0
1424,E,B,0,A,"(2, 4, 8, 11)",V7,G#,D,A,178.0,90.0
1425,E,B,1,A,"(2, 4, 8, 11)",V7,G#,D,A,178.125,90.0
1426,E,B,2,A,"(2, 4, 8, 11)",V7,G#,D,A,178.25,90.0
1427,E,B,2,A,"(2, 4, 8, 11)",V7,G#,D,A,178.375,90.0
1428,E,B,3,A,"(2, 4, 8, 11)",V7,G#,D,A,178.5,90.0
1429,E,B,3,A,"(2, 4, 8, 11)",V7,G#,D,A,178.625,90.0
1430,E,B,3,A,"(2, 4, 8, 11)",V7,G#,D,A,178.75,90.0
1431,E,B,3,A,"(2, 4, 8, 11)",V7,G#,D,A,178.875,90.0
1432,E,G#,4,A,"(2, 4, 8, 11)",V,E,G#,A,179.0,90.0
1433,E,G#,4,A,"(2, 4, 8, 11)",V,E,B,A,179.125,90.0
1434,E,G#,4,A,"(2, 4, 8, 11)",V,E,B,A,179.25,90.0
1435,E,G#,4,A,"(2, 4, 8, 11)",V,E,G#,A,179.375,90.0
1436,E,E,4,A,"(2, 4, 8, 11)",V,E,G#,A,179.5,90.0
1437,E,E,4,A,"(2, 4, 8, 11)",V,E,G#,A,179.625,90.0
1438,E,E,4,A,"(2, 4, 8, 11)",V,E,G#,A,179.75,90.0
1439,E,E,4,A,"(2, 4, 8, 11)",V,E,G#,A,179.875,90.0
1440,E,A,0,A,"(1, 4, 9)",I,A,C#,A,180.0,91.0
1441,E,A,1,A,"(1, 4, 9)",I,A,C#,A,180.125,91.0
1442,E,A,2,A,"(1, 4, 9)",I,A,C#,A,180.25,91.0
1443,E,A,2,A,"(1, 4, 9)",I,A,C#,A,180.375,91.0
1444,E,A,3,A,"(1, 4, 9)",I,A,C#,A,180.5,91.0
1445,E,A,3,A,"(1, 4, 9)",I,A,C#,A,180.625,91.0
1446,E,A,3,A,"(1, 4, 9)",I,A,C#,A,180.75,91.0
1447,E,A,3,A,"(1, 4, 9)",I,A,C#,A,180.875,91.0
1448,E,A,4,A,"(1, 4, 9)",I,A,C#,A,181.0,91.0
1449,E,A,4,A,"(1, 4, 9)",I,A,C#,A,181.125,91.0
1450,E,A,4,A,"(1, 4, 9)",I,A,C#,A,181.25,91.0
1451,E,A,4,A,"(1, 4, 9)",I,A,C#,A,181.375,91.0
